"idConcentracaoGasSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"profundidadeDoSedimento";"replica";"CH4";"CO2"
"2903";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"-2.75";"3";"1.2560100555";"1.2809599638"
"2904";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"-3.25";"3";"1.3731800318";"1.4405699968"
"2905";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"-3.75";"3";"1.5137799978";"1.5941300392"
"2906";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-0.25";"2";"0.120904997";"0.6126729846"
"2907";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-0.75";"2";"0.3056350052";"0.6241679788"
"2908";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-1.25";"2";"0.3931959867";"0.6485729814"
"2909";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-1.75";"2";"0.5623139739";"0.5750300288"
"2910";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-2.25";"2";"0.6267439723";"0.6493710279"
"2911";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-2.75";"2";"0.7835220098";"0.7880100012"
"2912";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-3.25";"2";"0.9606649876";"0.9613969922"
"2913";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-3.75";"2";"1.1373100281";"0.928377986"
"2914";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-0.25";"4";"0.2115200013";"0.5999349952"
"2915";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-0.75";"4";"0.4538890123";"0.6236469746"
"2916";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-1.25";"4";"0.6339460015";"0.5730180144"
"2917";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-1.75";"4";"1.0001699924";"0.7508260012"
"2918";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-2.25";"4";"1.3385699987";"0.9827089906"
"2919";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-2.75";"4";"1.9916900396";"0.8588749766"
"2920";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-3.25";"4";"1.8817600012";"1.1154299974"
"2921";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"-3.75";"4";"1.8996399641";"1.0559999943"
"2922";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-0.25";"2";"0.1585790068";"0.5654079914"
"2923";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-0.75";"2";"0.2558960021";"0.5950779915"
"2924";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-1.25";"2";"0.3532510102";"0.6269369721"
"2925";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-1.75";"2";"0.460164994";"0.6306020021"
"2926";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-2.25";"2";"0.5733649731";"0.7082759738"
"2927";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-2.75";"2";"0.7549700141";"0.797720015"
"2928";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-3.25";"2";"0.8314480186";"1.2271200418"
"2929";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-3.75";"2";"0.8870450258";"1.00406003"
"2930";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-0.25";"3";"0.1730439961";"0.5840269923"
"2931";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-0.75";"3";"0.3842869997";"0.5622019768"
"2932";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-1.25";"3";"0.5177310109";"0.5431410074"
"2933";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-1.75";"3";"0.6770060062";"0.8354110122"
"2934";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-2.25";"3";"0.7265250087";"0.6368380189"
"2935";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-2.75";"3";"0.9736930132";"0.830385983"
"2936";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-3.25";"3";"1.0279599428";"0.8913810253"
"2937";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"-3.75";"3";"1.5615999699";"1.2677400112"
"2938";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-0.25";"2";"0.2352200001";"0.508449018"
"2939";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-0.75";"2";"0.5080230236";"0.7177460194"
"2940";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-1.25";"2";"0.6735380292";"0.5775709748"
"2941";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-1.75";"2";"0.8063459992";"0.7125409842"
"2942";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-2.25";"2";"0.8922079802";"0.7684519887"
"2943";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-2.75";"2";"1.121909976";"0.8018699884"
"2944";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-3.25";"2";"1.0895700455";"0.7849879861"
"2945";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-3.75";"2";"1.4091999531";"1.0980199575"
"2946";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-0.25";"4";"0.1796129942";"0.5004429817"
"2947";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-0.75";"4";"0.4203990102";"0.4857830107"
"2948";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-1.25";"4";"0.6043019891";"0.6583380103"
"2949";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-1.75";"4";"0.9969130158";"0.7836390138"
"2950";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-2.25";"4";"0.904689014";"0.7868059874"
"2951";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-2.75";"4";"0.9277430177";"0.7201250196"
"2952";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-3.25";"4";"1.0979700089";"0.8614910245"
"2953";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"-3.75";"4";"1.4696400166";"0.9805150032"
"2954";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-0.25";"3";"0.3405039907";"0.3714190125"
"2955";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-0.75";"3";"0.5595239997";"0.3895330131"
"2956";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-1.25";"3";"0.6664540172";"0.4187709987"
"2957";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-1.75";"3";"0.7858809829";"0.4964140058"
"2958";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-2.25";"3";"0.9684609771";"0.5538390279"
"2959";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-2.75";"3";"0.9110869765";"0.4811350107"
"2960";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-3.25";"3";"1.1436100006";"0.6677439809"
"2961";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-3.75";"3";"1.0653100014";"0.7424589992"
"2962";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-0.25";"4";"0.1180000007";"0.4471099973"
"2963";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-0.75";"4";"0.2623769939";"0.3731540143"
"2964";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-1.25";"4";"0.4140290022";"0.4587750137"
"2965";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-1.75";"4";"0.5169320107";"0.4952189922"
"2966";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-2.25";"4";"0.5917369723";"0.3593969941"
"2967";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-2.75";"4";"0.7127779722";"0.4928550124"
"2968";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-3.25";"4";"0.8925219774";"0.6865109801"
"2969";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"-3.75";"4";"0.9304469824";"1.1359499693"
"2970";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-0.25";"2";"0.4315299988";"0.6912479997"
"2971";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-0.75";"2";"0.7612050176";"0.9722729921"
"2972";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-1.25";"2";"1.0947500467";"1.235049963"
"2973";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-1.75";"2";"1.4280699492";"1.7192200422"
"2974";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-2.25";"2";"1.2351599932";"1.2987799644"
"2975";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-2.75";"2";"1.4080400467";"1.7026200294"
"2976";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-3.25";"2";"1.9430199862";"1.5490900278"
"2977";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-3.75";"2";"1.961130023";"2.3993699551"
"2978";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-0.25";"3";"0.4585840106";"1.0928299427"
"2979";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-0.75";"3";"0.9208080173";"1.8945000172"
"2980";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-1.25";"3";"1.2080099583";"2.0381200314"
"2981";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-1.75";"3";"1.7043399811";"3.0558300018"
"2982";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-2.25";"3";"1.873759985";"2.044960022"
"2983";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-2.75";"3";"2.7069900036";"2.4801900387"
"2984";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-3.25";"3";"2.4645400047";"2.4585299492"
"2985";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"-3.75";"3";"2.6645801067";"2.9190599918"
"2986";"1509";"15202";"2006-08-02";"09:48:00";"6";"-0.5";"5";"0.0785657018";"0.9228230119"
"2987";"1509";"15202";"2006-08-02";"09:48:00";"6";"-1.5";"5";"0.2057230026";"0.7999929786"
"2988";"1509";"15202";"2006-08-02";"09:48:00";"6";"-2.5";"5";"0.4688850045";"0.911462009"
"2989";"1509";"15202";"2006-08-02";"09:48:00";"6";"-3.5";"5";"0.6115159988";"1.2193900347"
"2990";"1509";"15202";"2006-08-02";"09:48:00";"6";"-0.5";"6";"0.1181050017";"0.5333669782"
"2991";"1509";"15202";"2006-08-02";"09:48:00";"6";"-1.5";"6";"0.3290820122";"0.6638770103"
"2992";"1509";"15202";"2006-08-02";"09:48:00";"6";"-2.5";"6";"0.6733340025";"1.0830999613"
"2993";"1509";"15202";"2006-08-02";"09:48:00";"6";"-3.5";"6";"0.6823099852";"0.4167490005"
"2994";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-0.25";"2";"0.1701350063";"0.5872020125"
"2995";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-0.75";"2";"0.4296790063";"0.4908939898"
"2996";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-1.25";"2";"0.6098430157";"0.4793269932"
"2997";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-1.75";"2";"0.7982349992";"0.391158998"
"2998";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-2.25";"2";"0.985477984";"0.6544479728"
"2999";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-2.75";"2";"0.1207540035";"1.2887099981"
"3000";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-3.25";"2";"1.3277900219";"0.9498969913"
"3001";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-3.75";"2";"1.4957200289";"1.1451599598"
"3002";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-0.25";"3";"0.154678002";"0.428609997"
"3003";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-0.75";"3";"0.3771399856";"0.3576059937"
"3004";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-1.25";"3";"0.5256729722";"0.4433769882"
"3005";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-1.75";"3";"0.6258659959";"0.5968809724"
"3006";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-2.25";"3";"0.6750479937";"0.4499660134"
"3007";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-2.75";"3";"0.9407929778";"0.6270040274"
"3008";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-3.25";"3";"1.0580199957";"0.6649240255"
"3009";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"-3.75";"3";"1.1484600306";"1.0778800249"
"3010";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-0.25";"2";"0.1044809967";"0.302846998"
"3011";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-0.75";"2";"0.2347089946";"0.3527350128"
"3012";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-1.25";"2";"0.3606770039";"0.4840410054"
"3013";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-1.75";"2";"0.3980750144";"0.350616008"
"3014";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-2.25";"2";"0.5707889795";"0.4296779931"
"3015";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-2.75";"2";"0.705558002";"0.5690469742"
"3016";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-3.25";"2";"0.6773849726";"0.5215060115"
"3017";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"-3.75";"2";"0.7924510241";"0.6238290071"
