"idIonsNaAguaIntersticialDoSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"F";"Cl";"NO2";"Br";"NO3";"PO4";"SO4";"Na";"NH4";"K";"Mg";"Ca";"acetato";"dataMedida";"horaMedida"
"669";"1304";"13125";"3.5";"23.600000381";\N;\N;"0";\N;"7.7610502243";\N;"64.891899109";\N;"2966.1999512";\N;\N;\N;"17.765699387";"2004-11-16";"16:47:00"
"670";"1304";"13126";"0.5";"30.5";\N;\N;"0";\N;"3.2754399776";\N;"92.838401794";\N;"2002.5699463";\N;\N;\N;"4.7621397972";"2004-11-16";"15:30:00"
"671";"1304";"13126";"1.5";"30.5";\N;\N;"0";\N;"0.6147320271";\N;"61.430198669";\N;"2541.2900391";\N;\N;\N;"8.7389698029";"2004-11-16";"15:30:00"
"672";"1304";"13126";"2.5";"30.5";\N;\N;"0";\N;"3.3298399448";\N;"118.36599731";\N;"2628.0700684";\N;\N;\N;"26.487400055";"2004-11-16";"15:30:00"
"673";"1304";"13126";"3.5";"30.5";\N;\N;"0";\N;"0.4515289962";\N;"55.726898193";\N;"3772.6298828";\N;\N;\N;"13.924300194";"2004-11-16";"15:30:00"
"674";"1304";"13127";"0.5";"11.600000381";\N;\N;"0.0449138992";\N;"1.2180900574";\N;"342.82998657";\N;"1695.5600586";\N;\N;\N;"4.763999939";"2004-11-17";"16:30:00"
"675";"1304";"13127";"1.5";"11.600000381";\N;\N;"0.1510740072";\N;"0.5059300065";\N;"132.98199463";\N;"2982.9799805";\N;\N;\N;"11.668399811";"2004-11-17";"16:30:00"
"676";"1304";"13127";"2.5";"11.600000381";\N;\N;"0.0571631007";\N;"1.4604200125";\N;"143.33500671";\N;"3723.1000977";\N;\N;\N;"20.396699905";"2004-11-17";"16:30:00"
"677";"1304";"13127";"3.5";"11.600000381";\N;\N;"0.1306589991";\N;"1.0350999832";\N;"313.3460083";\N;"3700.1799316";\N;\N;\N;"29.927900314";"2004-11-17";"16:30:00"
"678";"1304";"13128";"0.5";"3";\N;\N;"15.164600372";\N;"46.267101288";\N;"671.47998047";\N;"534.61999512";\N;\N;\N;"3.3282599449";"2004-11-17";"15:10:00"
"679";"1304";"13128";"1.5";"3";\N;\N;"8.7663698196";\N;"16.781700134";\N;"476.9289856";\N;"893.62597656";\N;\N;\N;"3.0253999233";"2004-11-17";"15:10:00"
"680";"1304";"13128";"2.5";"3";\N;\N;"3.9809999466";\N;"2.0390501022";\N;"523.99597168";\N;"1483.5100098";\N;\N;\N;"5.4315299988";"2004-11-17";"15:10:00"
"681";"1304";"13128";"3.5";"3";\N;\N;"0.4246399999";\N;"0.7729899883";\N;"291.25900269";\N;"2015.2600098";\N;\N;\N;"14.884400368";"2004-11-17";"15:10:00"
"682";"1304";"13129";"0.5";"8.1999998093";\N;\N;"9.8443098068";\N;"17.034000397";\N;"798.8170166";\N;"367.19299316";\N;\N;\N;"6.7465000153";"2004-11-17";"12:45:00"
"683";"1304";"13129";"1.5";"8.1999998093";\N;\N;"3.8013501167";\N;"3.6216299534";\N;"646.76898193";\N;"537.89501953";\N;\N;\N;"8.1366300583";"2004-11-17";"12:45:00"
"684";"1304";"13129";"2.5";"8.1999998093";\N;\N;"5.7244801521";\N;"1.8016599417";\N;"378.78601074";\N;"713.50897217";\N;\N;\N;"13.261899948";"2004-11-17";"12:45:00"
"685";"1304";"13129";"3.5";"8.1999998093";\N;\N;"3.2378799915";\N;"0.5207669735";\N;"292.43600464";\N;"959.53198242";\N;\N;\N;"18.900800705";"2004-11-17";"12:45:00"
"686";"1308";"13131";"0.5";"72.5";\N;\N;"0.0775784999";\N;"2.6968100071";\N;"228.81399536";\N;"749.12298584";\N;\N;\N;"11.154700279";"2005-03-15";"09:27:00"
"687";"1308";"13131";"1.5";"72.5";\N;\N;"0.0530801006";\N;"3.117180109";\N;"215.12199402";\N;"1094.2099609";\N;\N;\N;"18.935400009";"2005-03-15";"09:27:00"
"688";"1308";"13131";"2.5";"72.5";\N;\N;"0";\N;"2.0835599899";\N;"230.69500732";\N;"1404.0899658";\N;\N;\N;"19.416799545";"2005-03-15";"09:27:00"
"689";"1308";"13131";"3.5";"72.5";\N;\N;"0";\N;"2.1033399105";\N;"242.19799805";\N;"1729.5300293";\N;\N;\N;"28.34679985";"2005-03-15";"09:27:00"
"690";"1308";"13132";"0.5";"68.699996948";\N;\N;"0.0571631007";\N;"2.7561600208";\N;"265.02700806";\N;"758.94702148";\N;\N;\N;"9.06208992";"2005-03-15";"11:50:00"
"691";"1308";"13132";"1.5";"68.699996948";\N;\N;"0";\N;"1.6038399935";\N;"211.96699524";\N;"1302.5699463";\N;\N;\N;"21.060300827";"2005-03-15";"11:50:00"
"692";"1308";"13132";"2.5";"68.699996948";\N;\N;"0";\N;"18.06760025";\N;"289.13000488";\N;"1875.6700439";\N;\N;\N;"42.646900177";"2005-03-15";"11:50:00"
"693";"1308";"13132";"3.5";"68.699996948";\N;\N;"0";\N;"2.5088799";\N;"298.3380127";\N;"2340.2900391";\N;\N;\N;"34.795600891";"2005-03-15";"11:50:00"
"694";"1308";"13133";"0.5";"40.599998474";\N;\N;"1.5923999548";\N;"2.6028399467";\N;"132.35800171";\N;"814.21099854";\N;\N;\N;"10.302900314";"2005-03-15";"14:30:00"
"695";"1308";"13133";"1.5";"40.599998474";\N;\N;"0.0122491997";\N;"1.4208600521";\N;"149.33900452";\N;"1853.1600342";\N;\N;\N;"29.259899139";"2005-03-15";"14:30:00"
"696";"1308";"13133";"2.5";"40.599998474";\N;\N;"2.4743499756";\N;"5.0162701607";\N;"457.2130127";\N;"2009.9399414";\N;\N;\N;"24.966400146";"2005-03-15";"14:30:00"
"697";"1308";"13133";"3.5";"40.599998474";\N;\N;"0";\N;"0.9658660293";\N;"124.22499847";\N;"2859.7700195";\N;\N;\N;"29.429300308";"2005-03-15";"14:30:00"
"698";"1308";"13134";"0.5";"33.599998474";\N;\N;"2.388600111";\N;"1.0845600367";\N;"180.20399475";\N;"1846.6099854";\N;\N;\N;"23.520299911";"2005-03-15";"13:23:00"
"699";"1308";"13134";"1.5";"33.599998474";\N;\N;"2.2824399471";\N;"0.6938610077";\N;"177.1190033";\N;"1639.8800049";\N;\N;\N;"25.022899628";"2005-03-15";"13:23:00"
"700";"1308";"13134";"2.5";"33.599998474";\N;\N;"3.3032100201";\N;"1.5494400263";\N;"181.44599915";\N;"3031.2900391";\N;\N;\N;"30.523300171";"2005-03-15";"13:23:00"
"701";"1308";"13134";"3.5";"33.599998474";\N;\N;"1.1555099487";\N;"2.0835599899";\N;"302.85400391";\N;"4078.0100098";\N;\N;\N;"45.850898743";"2005-03-15";"13:23:00"
"702";"1308";"13135";"0.5";"49";\N;\N;"1.3229199648";\N;"7.6621398926";\N;"296.01599121";\N;"1732.4000244";\N;\N;\N;"15.633199692";"2005-03-16";"09:38:00"
"703";"1308";"13135";"1.5";"49";\N;\N;"0.3062309921";\N;"2.3506200314";\N;"261.73800659";\N;"2828.6599121";\N;\N;\N;"29.412200928";"2005-03-16";"09:38:00"
"704";"1308";"13135";"2.5";"49";\N;\N;"0.1184090003";\N;"1.5098799467";\N;"146.53799438";\N;"3098.8300781";\N;\N;\N;"39.190101624";"2005-03-16";"09:38:00"
"705";"1308";"13135";"3.5";"49";\N;\N;"0";\N;"1.5296599865";\N;"148.36599731";\N;"3796.7800293";\N;\N;\N;"39.790100098";"2005-03-16";"09:38:00"
"706";"1308";"13136";"0.5";"29";\N;\N;"12.600399971";\N;"3.0627799034";\N;"140.67399597";\N;"1206.3699951";\N;\N;\N;"15.095700264";"2005-03-16";"10:26:00"
"707";"1308";"13136";"1.5";"29";\N;\N;"2.8377399445";\N;"3.117180109";\N;"96.396896362";\N;"1982.1099854";\N;\N;\N;"32.247699738";"2005-03-16";"10:26:00"
"708";"1308";"13136";"2.5";"29";\N;\N;"0";\N;"3.3100600243";\N;"129.77799988";\N;"2079.5300293";\N;\N;\N;"29.391500473";"2005-03-16";"10:26:00"
"709";"1308";"13136";"3.5";"29";\N;\N;"0";\N;"1.1587400436";\N;"197.94299316";\N;"2623.1599121";\N;\N;\N;"42.331199646";"2005-03-16";"10:26:00"
"710";"1308";"13140";"0.5";"35";\N;\N;"2.0456199646";\N;"2.4940400124";\N;"235.5059967";\N;"1026.6700439";\N;\N;\N;"10.681799889";"2005-03-16";"11:24:00"
"711";"1308";"13140";"1.5";"35";\N;\N;"4.1239099503";\N;"1.7324299812";\N;"137.73300171";\N;"2071.3400879";\N;\N;\N;"26.566099167";"2005-03-16";"11:24:00"
"712";"1308";"13140";"2.5";"35";\N;\N;"1.8251399994";\N;"1.3170000315";\N;"135.35699463";\N;"2493.8000488";\N;\N;\N;"27.162399292";"2005-03-16";"11:24:00"
"713";"1308";"13140";"3.5";"35";\N;\N;"1.9027199745";\N;"0.9757570028";\N;"140.07699585";\N;"3312.9199219";\N;\N;\N;"30.669300079";"2005-03-16";"11:24:00"
"714";"1308";"13141";"0.5";"16.799999237";\N;\N;"0.8901119828";\N;"1.3466700315";\N;"317.88299561";\N;"1575.1999512";\N;\N;\N;"13.1583004";"2005-03-17";"16:20:00"
"715";"1308";"13141";"1.5";"16.799999237";\N;\N;"3.0663900375";\N;"30.060499191";\N;"195.99699402";\N;"2810.6398926";\N;\N;\N;"20.753200531";"2005-03-17";"16:20:00"
"716";"1308";"13141";"2.5";"16.799999237";\N;\N;"4.5403900146";\N;"0.723533988";\N;"178.53799438";\N;"3927.3701172";\N;\N;\N;"25.742500305";"2005-03-17";"16:20:00"
"717";"1308";"13141";"3.5";"16.799999237";\N;\N;"4.4383101463";\N;"0.6246230006";\N;"180.21499634";\N;"5164.4399414";\N;\N;\N;"25.798099518";"2005-03-17";"16:20:00"
"718";"1308";"13142";"0.5";"9";\N;\N;"1.3882499933";\N;"0.8817920089";\N;"230.51800537";\N;"902.63201904";\N;\N;\N;"11.960800171";"2005-03-17";"15:13:00"
"719";"1308";"13142";"1.5";"9";\N;\N;"1.0248500109";\N;"3.1666400433";\N;"244.91799927";\N;"1206.7800293";\N;\N;\N;"11.04529953";"2005-03-17";"15:13:00"
"720";"1308";"13142";"2.5";"9";\N;\N;"2.2130300999";\N;"9.0617303848";\N;"279.29901123";\N;"1484.7399902";\N;\N;\N;"8.6624498367";"2005-03-17";"15:13:00"
"721";"1308";"13142";"3.5";"9";\N;\N;"2.4008500576";\N;"1.7423199415";\N;"159.53599548";\N;"1679.1800537";\N;\N;\N;"20.433300018";"2005-03-17";"15:13:00"
"722";"1308";"13143";"0.5";"4";\N;\N;"0.2368189991";\N;"2.5138199329";\N;"386.75799561";\N;"546.08197021";\N;\N;\N;"14.128100395";"2005-03-17";"13:40:00"
"723";"1308";"13143";"1.5";"4";\N;\N;"0.3266460001";\N;"7.0291099548";\N;"425.44400024";\N;"520.29199219";\N;\N;\N;"6.3520898819";"2005-03-17";"13:40:00"
"724";"1308";"13143";"2.5";"4";\N;\N;"0";\N;"1.0796099901";\N;"157.85299683";\N;"617.71899414";\N;\N;\N;"15.729299545";"2005-03-17";"13:40:00"
"725";"1308";"13143";"3.5";"4";\N;\N;"0";\N;"4.0766201019";\N;"157.94500732";\N;"631.22802734";\N;\N;\N;"12.988599777";"2005-03-17";"13:40:00"
"726";"1311";"13144";"0.5";"78.400001526";\N;\N;"0.3429790139";\N;"33.69549942";\N;"81.292098999";\N;"1079.4699707";\N;\N;\N;"4.440030098";"2005-08-21";"09:30:00"
"727";"1311";"13144";"1.5";"78.400001526";\N;\N;"0";\N;"2.8501200676";\N;"127.75700378";\N;"1705.7900391";\N;\N;\N;"15.786100388";"2005-08-21";"09:30:00"
"728";"1311";"13144";"2.5";"78.400001526";\N;\N;"0";\N;"3.8837399483";\N;"67.090400696";\N;"1950.9899902";\N;\N;\N;"18.316900253";"2005-08-21";"09:30:00"
"729";"1311";"13144";"3.5";"78.400001526";\N;\N;"0";\N;"2.3951299191";\N;"70.170501709";\N;"2238.3601074";\N;\N;\N;"15.245100021";"2005-08-21";"09:30:00"
"730";"1311";"13145";"0.5";"57";\N;\N;"0";\N;"3.1715800762";\N;"283.39001465";\N;"1707.0200195";\N;\N;\N;"38.759101868";"2005-08-21";"11:15:00"
"731";"1311";"13145";"1.5";"57";\N;\N;"0.5512160063";\N;"2.8501200676";\N;"229.89399719";\N;"2501.1699219";\N;\N;\N;"33.667301178";"2005-08-21";"11:15:00"
"732";"1311";"13145";"2.5";"57";\N;\N;"0";\N;"1.8115600348";\N;"207.96200562";\N;"3022.6899414";\N;\N;\N;"58.68460083";"2005-08-21";"11:15:00"
"733";"1311";"13145";"3.5";"57";\N;\N;"0";\N;"1.0054299831";\N;"227.5019989";\N;"3125.4399414";\N;\N;\N;"36.146400452";"2005-08-21";"11:15:00"
"734";"1311";"13146";"0.5";"28.700000763";\N;\N;"1.3025000095";\N;"5.2833299637";\N;"201.6519928";\N;"550.58502197";\N;\N;\N;"5.6033101082";"2005-08-21";"12:55:00"
"735";"1311";"13146";"1.5";"28.700000763";\N;\N;"0";\N;"1.2576500177";\N;"179.31700134";\N;"2391.0500488";\N;\N;\N;"45.59400177";"2005-08-21";"12:55:00"
"736";"1311";"13146";"2.5";"28.700000763";\N;\N;"0";\N;"0.5998950005";\N;"285.95401001";\N;"1825.3199463";\N;\N;\N;"55.8268013";"2005-08-21";"12:55:00"
"737";"1311";"13146";"3.5";"28.700000763";\N;\N;"0";\N;"1.2576500177";\N;"147.79600525";\N;"2118.0100098";\N;\N;\N;"40.312400818";"2005-08-21";"12:55:00"
"738";"1311";"13147";"0.5";"25";\N;\N;"3.4665400982";\N;"1.6483500004";\N;"147.19900513";\N;"1177.3100586";\N;\N;\N;"2.8629100323";"2005-08-21";"12:10:00"
"739";"1311";"13147";"1.5";"25";\N;\N;"1.9598799944";\N;"4.665140152";\N;"69.143798828";\N;"1520.7600098";\N;\N;\N;"8.2153396606";"2005-08-21";"12:10:00"
"740";"1311";"13147";"2.5";"25";\N;\N;"0.5838810205";\N;"5.1448597908";\N;"53.942298889";\N;"2089.7700195";\N;\N;\N;"11.901100159";"2005-08-21";"12:10:00"
"741";"1311";"13147";"3.5";"25";\N;\N;"0.1469909996";\N;"4.3931298256";\N;"69.670600891";\N;"2285.0300293";\N;\N;\N;"15.686900139";"2005-08-21";"12:10:00"
"742";"1311";"13148";"0.5";"40.5";\N;\N;"0.7512869835";\N;"0.4614199996";\N;"286.6789856";\N;"1512.5699463";\N;\N;\N;"13.000599861";"2005-08-23";"08:15:00"
"743";"1311";"13148";"1.5";"40.5";\N;\N;"1.1677600145";\N;"0.7433159947";\N;"195.05599976";\N;"2294.4399414";\N;\N;\N;"21.725000381";"2005-08-23";"08:15:00"
"744";"1311";"13148";"2.5";"40.5";\N;\N;"0.4328069985";\N;"2.385240078";\N;"183.81100464";\N;"3050.1201172";\N;\N;\N;"51.641998291";"2005-08-23";"08:15:00"
"745";"1311";"13148";"3.5";"40.5";\N;\N;"0.1388249993";\N;"1.4900900126";\N;"116.59200287";\N;"3291.6398926";\N;\N;\N;"31.158599854";"2005-08-23";"08:15:00"
"746";"1311";"13149";"0.5";"22.100000381";\N;\N;"0.6287940145";\N;"0.8224449754";\N;"60.199199677";\N;"2361.5800781";\N;\N;\N;"25.524599075";"2005-08-23";"09:20:00"
"747";"1311";"13149";"1.5";"22.100000381";\N;\N;"0";\N;"2.9440898895";\N;"1275.4399414";\N;"2653.4499512";\N;\N;\N;"41.371398926";"2005-08-23";"09:20:00"
"748";"1311";"13149";"2.5";"22.100000381";\N;\N;"1.0166900158";\N;"6.0399999619";\N;"518.86297607";\N;"2701.3400879";\N;\N;\N;"41.630401611";"2005-08-23";"09:20:00"
"749";"1311";"13149";"3.5";"22.100000381";\N;\N;"1.2249200344";\N;"2.6819698811";\N;"146.23699951";\N;"3579.8200684";\N;\N;\N;"42.721500397";"2005-08-23";"09:20:00"
"750";"1311";"13151";"0.5";"30.200000763";\N;\N;"1.9802900553";\N;"3.7254800797";\N;"501.07000732";\N;"1825.7299805";\N;\N;\N;"16.241800308";"2005-08-22";"13:30:00"
"751";"1311";"13151";"1.5";"30.200000763";\N;\N;"0.8860290051";\N;"1.5346000195";\N;"256.24398804";\N;"2294.8500977";\N;\N;\N;"16.895000458";"2005-08-22";"13:30:00"
"752";"1311";"13151";"2.5";"30.200000763";\N;\N;"0.2123199999";\N;"0.9708120227";\N;"302.7250061";\N;"2939.5900879";\N;\N;\N;"33.414600372";"2005-08-22";"13:30:00"
"753";"1311";"13151";"3.5";"30.200000763";\N;\N;"0.7390379906";\N;"3.8689000607";\N;"452.05801392";\N;"2941.6398926";\N;\N;\N;"51.853500366";"2005-08-22";"13:30:00"
"754";"1311";"13152";"0.5";"8.6999998093";\N;\N;"4.4097299576";\N;"35.64899826";\N;"462.2170105";\N;"718.01202393";\N;\N;\N;"1.2819099426";"2005-08-22";"12:35:00"
"755";"1311";"13152";"1.5";"8.6999998093";\N;\N;"0.1959879994";\N;"2.8847401142";\N;"414.27999878";\N;"1547.3699951";\N;\N;\N;"2.988409996";"2005-08-22";"12:35:00"
"756";"1311";"13152";"2.5";"8.6999998093";\N;\N;"0.2939819992";\N;"2.365459919";\N;"291.33999634";\N;"2353.3898926";\N;\N;\N;"8.126999855";"2005-08-22";"12:35:00"
"757";"1311";"13152";"3.5";"8.6999998093";\N;\N;"0.3552280068";\N;"1.3713999987";\N;"157.89100647";\N;"3223.2700195";\N;\N;\N;"18.462299347";"2005-08-22";"12:35:00"
"758";"1311";"13153";"0.5";"1";\N;\N;"0.9921889901";\N;"3.0429999828";\N;"592.30603027";\N;"1064.7399902";\N;\N;\N;"3.3169400692";"2005-08-22";"11:22:00"
"759";"1311";"13153";"1.5";"1";\N;\N;"2.27835989";\N;"7.212100029";\N;"748.77801514";\N;"1293.9799805";\N;\N;\N;"9.1982297897";"2005-08-22";"11:22:00"
"760";"1311";"13153";"2.5";"1";\N;\N;"3.1113100052";\N;"1.4802000523";\N;"630.14300537";\N;"1289.0600586";\N;\N;\N;"6.1357197762";"2005-08-22";"11:22:00"
"761";"1311";"13153";"3.5";"1";\N;\N;"1.7883900404";\N;"13.215999603";\N;"571.93902588";\N;"1352.5100098";\N;\N;\N;"8.1577501297";"2005-08-22";"11:22:00"
"762";"1311";"13154";"0.5";"1.5";\N;\N;"1.5393199921";\N;"5.2239899635";\N;"682.38098145";\N;"598.88897705";\N;\N;\N;"4.1135201454";"2005-08-22";"10:40:00"
"763";"1311";"13154";"1.5";"1.5";\N;\N;"1.4005000591";\N;"1.964869976";\N;"779.97601318";\N;"617.71899414";\N;\N;\N;"3.7147300243";"2005-08-22";"10:40:00"
"764";"1311";"13154";"2.5";"1.5";\N;\N;"1.2208399773";\N;"6.9944901466";\N;"788.02801514";\N;"647.60198975";\N;\N;\N;"3.7507100105";"2005-08-22";"10:40:00"
"765";"1311";"13154";"3.5";"1.5";\N;\N;"1.7026400566";\N;"13.903400421";\N;"871.62097168";\N;"778.5960083";\N;\N;\N;"5.6781401634";"2005-08-22";"10:40:00"
"766";"1406";"14085";"0.5";"1";\N;\N;"0.8770440221";\N;"12.826199532";\N;"997.65698242";\N;"891.54498291";\N;\N;\N;"68.010498047";"2006-03-28";"10:32:00"
"767";"1406";"14085";"1.5";"1";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"10:32:00"
"768";"1406";"14085";"2.5";"1";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"10:32:00"
"769";"1406";"14085";"3.5";"1";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"10:32:00"
"770";"1406";"14086";"0.5";"51";\N;\N;"0.5883960128";\N;"2.8496599197";\N;"300.55999756";\N;\N;\N;\N;\N;"2.4951100349";"2006-03-28";"15:37:00"
"771";"1406";"14086";"1.5";"51";\N;\N;"0";\N;"4.0890002251";\N;"214.272995";\N;"358.86898804";\N;\N;\N;"5.5446200371";"2006-03-28";"15:37:00"
"772";"1406";"14086";"2.5";"51";\N;\N;"0";\N;"2.339099884";\N;"274.20098877";\N;"611.45202637";\N;\N;\N;"16.968500137";"2006-03-28";"15:37:00"
"773";"1406";"14086";"3.5";"51";\N;\N;"0";\N;"2.0755898952";\N;"166.71899414";\N;"723.57202148";\N;\N;\N;"11.317000389";"2006-03-28";"15:37:00"
"774";"1406";"14087";"0.5";"39";\N;\N;"0.0222036";\N;"2.7179100513";\N;"184.35499573";\N;"167.97200012";\N;\N;\N;"1.3640400171";"2006-03-28";"15:00:00"
"775";"1406";"14087";"1.5";"39";\N;\N;"0";\N;"3.0184800625";\N;"191.33599854";\N;"487.66101074";\N;\N;\N;"7.7378401756";"2006-03-28";"15:00:00"
"776";"1406";"14087";"2.5";"39";\N;\N;"0";\N;"2.6232099533";\N;"169.80200195";\N;"708.15100098";\N;\N;\N;"7.5830302238";"2006-03-28";"15:00:00"
"777";"1406";"14087";"3.5";"39";\N;\N;"0";\N;"3.8337299824";\N;"157.63200378";\N;"1052.8499756";\N;\N;\N;"8.8138103485";"2006-03-28";"15:00:00"
"778";"1406";"14088";"0.5";"55.5";\N;\N;"0";\N;"2.5573298931";\N;"239.51699829";\N;"917.80297852";\N;\N;\N;"13.071000099";"2006-03-29";"12:40:00"
"779";"1406";"14088";"1.5";"55.5";\N;\N;"0";\N;"54.659099579";\N;"259.51199341";\N;"1047.4300537";\N;\N;\N;"13.439800262";"2006-03-29";"12:40:00"
"780";"1406";"14088";"2.5";"55.5";\N;\N;"0";\N;"2.7508399487";\N;"217.35899353";\N;"1298.7600098";\N;\N;\N;"15.544599533";"2006-03-29";"12:40:00"
"781";"1406";"14088";"3.5";"55.5";\N;\N;"0";\N;"2.3061599731";\N;"337.5710144";\N;"1394.2099609";\N;\N;\N;"27.906600952";"2006-03-29";"12:40:00"
"782";"1406";"14089";"0.5";"6.8000001907";\N;\N;"2.7199499607";\N;"12.344400406";\N;"631.82897949";\N;"1859.3599854";\N;\N;\N;"47.106201172";"2006-03-29";"11:15:00"
"783";"1406";"14089";"1.5";"6.8000001907";\N;\N;"30.326499939";\N;"30.045200348";\N;"275.52398682";\N;"2332.0200195";\N;\N;\N;"35.03440094";"2006-03-29";"11:15:00"
"784";"1406";"14089";"2.5";"6.8000001907";\N;\N;"0.166527003";\N;"28.645299911";\N;"571.46502686";\N;"2659.2099609";\N;\N;\N;"32.502601624";"2006-03-29";"11:15:00"
"785";"1406";"14089";"3.5";"6.8000001907";\N;\N;"7.4752202034";\N;"14.596599579";\N;"387.75500488";\N;"2535.8400879";\N;\N;\N;"37.788600922";"2006-03-29";"11:15:00"
"786";"1409";"14091";"0.5";"50.599998474";\N;\N;"0.3367550075";\N;"184.75300598";\N;"453.9039917";\N;"75.024803162";\N;\N;\N;"29.730899811";"2006-08-10";"08:44:00"
"787";"1409";"14091";"1.5";"50.599998474";\N;\N;"0";\N;"1.3879799843";\N;"183.2749939";\N;"391.3789978";\N;\N;\N;"1.7700699568";"2006-08-10";"08:44:00"
"788";"1409";"14091";"2.5";"50.599998474";\N;\N;"0";\N;"1.317980051";\N;"168.56599426";\N;"484.74301147";\N;\N;\N;"6.2813100815";"2006-08-10";"08:44:00"
"789";"1409";"14091";"3.5";"50.599998474";\N;\N;"0";\N;"1.2109299898";\N;"154.57699585";\N;"631.45898438";\N;\N;\N;"8.1073904037";"2006-08-10";"08:44:00"
"790";"1406";"14092";"0.5";"24.5";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"14:19:00"
"791";"1406";"14092";"1.5";"24.5";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"14:19:00"
"792";"1406";"14092";"2.5";"24.5";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"14:19:00"
"793";"1406";"14092";"3.5";"24.5";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2006-03-28";"14:19:00"
"794";"1409";"14093";"0.5";"40.5";\N;\N;"0";\N;"1.2850500345";\N;"220.08599854";\N;"324.69100952";\N;\N;\N;"3.6270699501";"2006-08-10";"08:16:00"
"795";"1409";"14093";"1.5";"40.5";\N;\N;"0";\N;"1.2438700199";\N;"160.81399536";\N;"710.65100098";\N;\N;\N;"4.9636301994";"2006-08-10";"08:16:00"
"796";"1409";"14093";"2.5";"40.5";\N;\N;"0";\N;"1.27681005";\N;"213.00500488";\N;"899.04699707";\N;\N;\N;"19.781200409";"2006-08-10";"08:16:00"
"797";"1409";"14093";"3.5";"40.5";\N;\N;"0";\N;"1.2479900122";\N;"150.45100403";\N;"484.74301147";\N;\N;\N;"2.9553699493";"2006-08-10";"08:16:00"
"798";"1403";"14096";"0.5";"51";\N;\N;"0";\N;"1.9273600578";\N;"395.6000061";\N;"190.89599609";\N;\N;\N;"18.368200302";"2005-11-15";"09:25:00"
"799";"1403";"14096";"1.5";"51";\N;\N;"0";\N;"1.4620900154";\N;"355.2789917";\N;"309.68600464";\N;\N;\N;"8.8798103333";"2005-11-15";"09:25:00"
"800";"1403";"14096";"2.5";"51";\N;\N;"0";\N;"1.7832499743";\N;"270.01901245";\N;"592.69598389";\N;\N;\N;"8.7588195801";"2005-11-15";"09:25:00"
"801";"1403";"14096";"3.5";"51";\N;\N;"0";\N;"2.1167600155";\N;"407.80999756";\N;"735.65997314";\N;\N;\N;"29.244699478";"2005-11-15";"09:25:00"
"802";"1403";"14097";"0.5";"38";\N;\N;"0";\N;"4.4142799377";\N;"221.3500061";\N;"598.94799805";\N;\N;\N;"5.1346597672";"2005-11-14";"08:20:00"
"803";"1403";"14097";"1.5";"38";\N;\N;"0";\N;"2.6643800735";\N;"197.68099976";\N;"723.57202148";\N;\N;\N;"9.8656997681";"2005-11-14";"08:20:00"
"804";"1403";"14097";"2.5";"38";\N;\N;"0";\N;"2.8661301136";\N;"204.98100281";\N;"966.56896973";\N;\N;\N;"13.536499977";"2005-11-14";"08:20:00"
"805";"1403";"14097";"3.5";"38";\N;\N;"0";\N;"3.5125699043";\N;"232.30000305";\N;"1199.1500244";\N;\N;\N;"12.38599968";"2005-11-14";"08:20:00"
"806";"1403";"14098";"0.5";"57";\N;\N;"0";\N;"4.3689899445";\N;"355.39099121";\N;"530.59197998";\N;\N;\N;"4.6878299713";"2005-11-14";"13:00:00"
"807";"1403";"14098";"1.5";"57";\N;\N;"0";\N;"4.3895797729";\N;"329.8789978";\N;"643.12902832";\N;\N;\N;"12.678199768";"2005-11-14";"13:00:00"
"808";"1403";"14098";"2.5";"57";\N;\N;"0";\N;"7.5229301453";\N;"377.31600952";\N;"760.25097656";\N;\N;\N;"18.76309967";"2005-11-14";"13:00:00"
"809";"1403";"14098";"3.5";"57";\N;\N;"0";\N;"5.6618599892";\N;"524.09100342";\N;"864.45202637";\N;\N;\N;"34.098300934";"2005-11-14";"13:00:00"
"810";"1403";"14099";"0.5";"5.5";\N;\N;"0";\N;"8.5728702545";\N;"491.2749939";\N;"752.74902344";\N;\N;\N;"27.85779953";"2005-11-14";"10:35:00"
"811";"1403";"14099";"2.5";"5.5";\N;\N;"0";\N;"4.1631197929";\N;"409.70498657";\N;"160.05299377";\N;\N;\N;"10.210700035";"2005-11-14";"10:35:00"
"812";"1403";"14099";"3.5";"5.5";\N;\N;"0";\N;"4.8466100693";\N;"157.99099731";\N;"200.06599426";\N;\N;\N;"15.140899658";"2005-11-14";"10:35:00"
"813";"1409";"14105";"0.5";"55";\N;\N;"0";\N;"18.055299759";\N;"304.75799561";\N;"463.07000732";\N;\N;\N;"3.2031700611";"2006-08-09";"14:47:00"
